253;202;164;146;land;false;plains;1
254;65;246;213;land;false;mountain;1
255;253;213;234;land;false;mountain;1
256;46;248;237;land;false;plains;1
257;195;243;220;land;false;mountain;1
258;249;94;218;land;false;dense_urban;1
259;241;104;183;land;false;forest;1
260;208;245;214;land;false;plains;1
261;213;112;227;land;false;plains;1
262;213;140;239;land;false;plains;1
263;98;244;223;land;false;plains;1
264;104;249;175;land;false;plains;1
265;178;236;139;land;false;plains;1
266;154;227;121;land;false;plains;1
267;121;237;178;land;false;plains;1
268;176;80;250;land;false;plains;1
269;236;226;85;land;false;plains;1
270;251;216;212;land;false;plains;1
271;253;205;208;land;false;plains;1
272;202;191;139;land;false;mountain;1
273;112;252;204;land;false;plains;1
274;162;143;232;land;false;plains;1
275;154;233;253;land;false;plains;1
276;176;132;199;land;true;plains;1
277;159;214;162;land;false;plains;1
278;252;110;160;land;false;mountain;1
279;238;211;247;land;false;plains;1
280;245;151;146;land;false;mountain;1
281;249;142;149;land;false;plains;1
282;66;249;206;land;false;mountain;1
283;206;247;201;land;false;plains;1
284;99;216;237;land;false;plains;1
285;134;212;240;land;false;plains;1
286;72;223;212;land;false;urban;1
287;111;211;211;land;false;plains;1
288;227;212;145;land;false;plains;1
289;93;185;230;land;false;plains;1
290;105;233;193;land;false;plains;1
291;217;238;63;land;false;plains;1
292;146;212;233;land;false;plains;1
293;193;158;250;land;false;plains;1
294;191;164;190;land;false;plains;1
295;75;239;194;land;false;plains;1
296;244;156;159;land;false;forest;1
297;172;98;246;land;false;plains;1
298;195;149;174;land;false;plains;1
299;244;222;136;land;false;forest;1
300;84;237;248;land;false;plains;1
301;223;201;167;land;false;plains;1
302;174;219;199;land;false;plains;1
303;225;145;169;land;true;plains;1
304;239;232;211;land;false;plains;1
305;239;243;57;land;false;plains;1
306;145;223;203;land;false;plains;1
307;232;233;176;land;false;plains;1
308;207;195;178;land;false;forest;1
309;237;142;175;land;false;plains;1
310;225;172;177;land;false;forest;1
311;75;246;249;land;false;plains;1
312;228;242;190;land;false;plains;1
313;222;241;113;land;false;plains;1
314;164;217;153;land;false;mountain;1
315;98;246;179;land;false;plains;1
316;215;231;92;land;false;mountain;1
317;250;229;53;land;false;plains;1
318;197;191;214;land;false;forest;1
319;239;205;190;land;false;plains;1
320;159;110;249;land;false;forest;1
321;242;99;208;land;false;plains;1
322;189;198;204;land;false;plains;1
323;216;225;102;land;false;forest;1
324;157;196;226;land;false;plains;1
325;196;127;248;land;true;forest;1
326;138;201;191;land;false;plains;1
327;240;229;200;land;false;plains;1
328;224;206;147;land;false;plains;1
329;159;112;248;land;false;plains;1
330;171;220;247;land;false;mountain;1
331;128;172;223;land;false;plains;1
332;205;213;150;land;false;plains;1
333;184;144;218;land;false;plains;1
334;192;245;186;land;false;forest;1
335;227;221;196;land;false;plains;1
336;197;250;179;land;false;plains;1
337;248;239;32;land;false;mountain;1
338;235;244;112;land;false;plains;1
339;72;236;254;land;false;plains;1
340;152;131;248;land;false;plains;1
341;71;219;227;land;false;plains;1
342;234;156;243;land;false;plains;1
343;238;155;151;land;false;plains;1
344;81;232;243;land;false;plains;1
345;168;244;126;land;false;plains;1
346;254;69;219;land;false;plains;1
347;157;183;250;land;false;plains;1
348;189;104;226;land;false;forest;1
349;166;166;253;land;false;plains;1
350;168;251;184;land;false;plains;1
351;241;186;136;land;false;forest;1
352;233;229;140;land;false;plains;1
353;160;227;224;land;false;mountain;1
354;245;230;226;land;false;plains;1
355;244;238;131;land;false;forest;1
356;205;214;92;land;false;sub_urban;1
357;228;235;157;land;false;plains;1
358;142;233;251;land;false;plains;1
359;244;99;210;land;false;forest;1
360;244;212;152;land;false;plains;1
361;250;59;214;land;false;plains;1
362;78;209;233;land;false;mountain;1
363;193;177;191;land;false;plains;1
364;108;187;211;land;false;plains;1
365;250;170;168;land;false;forest;1
366;208;250;109;land;false;plains;1
367;214;240;214;land;false;forest;1
368;128;216;176;land;false;plains;1
369;170;246;116;land;false;forest;1
370;245;230;57;land;false;plains;1
371;143;248;231;land;false;mountain;1
372;209;224;118;land;false;plains;1
373;211;150;236;land;false;plains;1
374;222;199;242;land;false;plains;1
375;163;234;119;land;false;plains;1
376;229;140;145;land;false;plains;1
377;89;219;213;land;false;forest;1
378;205;217;190;land;false;plains;1
379;212;253;210;land;false;plains;1
380;254;177;232;land;false;plains;1
381;46;253;242;land;false;plains;1
382;194;105;209;land;false;plains;1
383;248;227;123;land;false;mountain;1
384;230;118;220;land;false;forest;1
385;225;235;80;land;true;plains;1
386;245;190;209;land;false;urban;1
387;170;217;230;land;true;plains;1
388;132;235;194;land;false;forest;1
389;137;124;240;land;false;plains;1
390;215;243;179;land;false;plains;1
391;243;183;92;land;false;plains;1
392;200;174;236;land;false;plains;1
393;93;223;212;land;false;plains;1
394;199;208;103;land;false;plains;1
395;177;179;164;land;false;plains;1
396;116;217;252;land;false;plains;1
397;189;180;228;land;false;plains;1
398;238;175;145;land;false;plains;1
399;139;252;197;land;false;plains;1
400;167;237;137;land;false;mountain;1
401;230;230;237;land;false;forest;1
402;82;233;221;land;false;mountain;1
403;221;222;125;land;false;plains;1
404;153;241;156;land;false;plains;1
405;142;203;163;land;false;plains;1
406;238;201;64;land;false;plains;1
407;162;233;165;land;false;plains;1
408;254;5;244;land;false;plains;1
409;242;203;155;land;false;plains;1
410;229;185;152;land;false;mountain;1
411;131;242;134;land;false;plains;1
412;219;149;159;land;false;plains;1
413;216;249;252;land;false;mountain;1
414;120;235;197;land;false;forest;1
415;236;55;219;land;false;plains;1
416;239;215;138;land;false;plains;1
417;165;188;198;land;false;plains;1
418;201;247;120;land;false;plains;1
419;221;236;217;land;false;plains;1
420;223;250;194;land;false;plains;1
421;177;173;246;land;false;plains;1
422;188;92;247;land;false;plains;1
423;175;152;203;land;false;plains;1
424;236;66;218;land;true;plains;1
425;245;177;207;land;false;mountain;1
426;195;247;74;land;false;mountain;1
427;228;137;229;land;false;urban;1
428;137;230;225;land;false;plains;1
429;240;146;172;land;false;plains;1
430;114;216;223;land;false;plains;1
431;238;248;163;land;false;plains;1
432;192;216;185;land;false;forest;1
433;218;77;243;land;false;plains;1
434;213;237;57;land;false;plains;1
435;226;93;187;land;false;mountain;1
436;232;138;248;land;false;plains;1
437;93;185;251;land;false;plains;1
438;180;203;170;land;false;plains;1
439;243;241;148;land;false;plains;1
440;194;98;218;land;false;forest;1
441;202;228;169;land;false;plains;1
442;175;85;244;land;false;plains;1
443;146;145;246;land;false;plains;1
444;232;159;202;land;false;plains;1
445;253;241;59;land;false;mountain;1
446;205;217;82;land;false;plains;1
447;198;88;226;land;false;plains;1
448;105;217;205;land;false;plains;1
449;201;236;220;land;false;plains;1
450;246;79;209;land;false;plains;1
451;220;62;236;land;false;forest;1
452;168;144;250;land;false;forest;1
453;241;68;199;land;true;plains;1
454;173;113;238;land;false;plains;1
455;234;196;245;land;false;mountain;1
456;136;146;254;land;false;plains;1
457;241;48;231;land;false;plains;1
458;219;233;209;land;false;mountain;1
459;214;191;215;land;false;urban;1
460;157;242;225;land;false;forest;1
461;192;159;254;land;false;plains;1
462;178;217;175;land;false;plains;1
463;230;233;174;land;false;plains;1
464;170;213;135;land;false;plains;1
465;196;237;136;land;false;plains;1
466;253;122;145;land;false;plains;1
467;216;234;75;land;false;plains;1
468;228;235;196;land;false;mountain;1
469;56;253;251;land;false;plains;1
470;219;116;249;land;false;plains;1
471;236;154;127;land;false;sub_urban;1
472;228;193;238;land;false;plains;1
473;164;226;160;land;false;urban;1
474;203;249;189;land;false;plains;1
475;90;172;246;land;false;forest;1
476;226;252;143;land;false;plains;1
477;212;217;207;land;false;plains;1
478;164;239;132;land;false;plains;1
479;245;254;142;land;false;plains;1
480;169;126;236;land;false;forest;1
481;245;106;240;land;false;plains;1
482;244;241;109;land;false;plains;1
483;168;209;130;land;false;plains;1
484;190;108;231;land;false;forest;1
485;204;115;182;land;false;plains;1
486;253;107;209;land;false;mountain;1
487;236;95;236;land;false;forest;1
488;227;225;55;land;false;plains;1
489;153;147;248;land;false;plains;1
490;184;208;161;land;false;plains;1
491;201;120;188;land;false;plains;1
492;112;219;226;land;false;forest;1
493;244;183;223;land;false;plains;1
494;235;208;210;land;false;plains;1
495;167;110;234;land;false;plains;1
496;135;135;250;land;false;plains;1
497;232;166;227;land;false;plains;1
498;251;209;156;land;false;plains;1
499;236;196;178;land;false;mountain;1
500;197;185;239;land;false;plains;1
501;135;208;225;land;false;plains;1
502;182;202;228;land;false;urban;1
503;243;233;54;land;false;plains;1
504;229;104;248;land;false;plains;1
505;223;138;176;land;true;plains;1
506;173;241;189;land;false;plains;1
507;161;207;147;land;false;plains;1
508;196;191;179;land;false;forest;1
509;239;166;109;land;false;forest;1
510;229;187;176;land;false;forest;1
511;95;170;237;land;false;plains;1
512;186;141;183;land;false;plains;1
513;131;204;193;land;false;plains;1
514;220;81;248;land;false;plains;1
515;206;186;144;land;false;plains;1
516;131;244;138;land;false;plains;1
517;96;166;248;land;false;plains;1
518;189;241;105;land;false;plains;1
519;243;238;151;land;false;mountain;1
520;138;185;222;land;false;plains;1
521;202;87;222;land;false;plains;1
522;234;160;171;land;false;forest;1
523;205;221;107;land;false;plains;1
524;185;153;212;land;false;plains;1
525;248;187;192;land;false;plains;1
526;195;202;239;land;false;mountain;1
527;207;196;197;land;false;mountain;1
528;215;191;239;land;false;forest;1
529;230;140;216;land;false;urban;1
530;188;139;192;land;false;forest;1
531;229;114;203;land;false;forest;1
532;251;181;150;land;false;mountain;1
533;165;165;191;land;false;forest;1
534;224;246;242;land;false;plains;1
535;240;183;135;land;false;plains;1
536;170;230;148;land;false;forest;1
537;29;239;240;land;false;forest;1
538;252;110;144;land;false;plains;1
539;77;250;203;land;false;plains;1
540;166;197;228;land;false;plains;1
541;160;110;251;land;false;forest;1
542;158;211;158;land;false;forest;1
543;170;174;190;land;false;urban;1
544;183;197;191;land;false;plains;1
545;254;184;79;land;false;plains;1
546;184;228;147;land;false;mountain;1
547;79;168;254;land;false;plains;1
548;187;146;181;land;false;plains;1
549;203;187;249;land;true;mountain;1
550;217;121;186;land;true;plains;1
551;222;157;218;land;false;plains;1
552;249;238;235;land;false;plains;1
553;164;162;201;land;false;forest;1
554;206;142;195;land;false;mountain;1
555;209;145;156;land;false;forest;1
556;204;209;234;land;false;forest;1
557;237;62;213;land;false;plains;1
558;232;167;229;land;false;mountain;1
559;184;245;137;land;false;plains;1
560;203;217;243;land;false;plains;1
561;201;200;187;land;false;plains;1
562;182;152;251;land;false;plains;1
563;252;241;92;land;false;mountain;1
564;170;178;226;land;false;forest;1
565;251;188;79;land;false;plains;1
566;96;254;249;land;false;plains;1
567;236;240;200;land;false;plains;1
568;108;225;188;land;false;plains;1
569;186;188;228;land;false;plains;1
570;251;230;183;land;false;plains;1
571;210;221;168;land;false;mountain;1
572;78;239;244;land;false;plains;1
573;79;196;248;land;false;plains;1
574;46;230;253;land;false;plains;1
575;146;253;212;land;false;plains;1
576;238;224;187;land;false;mountain;1
577;240;61;200;land;false;plains;1
578;237;245;252;land;false;mountain;1
579;246;181;179;land;false;forest;1
580;124;194;192;land;false;plains;1
581;173;250;144;land;false;plains;1
582;222;105;204;land;false;plains;1
583;46;228;253;land;false;plains;1
584;82;237;226;land;false;forest;1
585;217;153;178;land;false;forest;1
586;218;229;144;land;false;urban;1
587;177;151;174;land;false;plains;1
588;221;167;157;land;false;plains;1
589;135;204;201;land;false;plains;1
590;252;232;69;land;false;plains;1
591;110;235;227;land;false;plains;1
592;224;237;156;land;false;mountain;1
593;186;212;231;land;false;plains;1
594;200;221;134;land;false;plains;1
595;253;92;223;land;false;plains;1
596;129;162;228;land;false;plains;1
597;217;136;157;land;false;sub_urban;1
598;224;132;197;land;false;forest;1
599;157;236;146;land;false;plains;1
600;233;247;71;land;false;plains;1
601;203;168;221;land;false;forest;1
602;127;234;236;land;false;forest;1
603;193;156;154;land;false;plains;1
604;204;218;223;land;false;plains;1
605;252;223;129;land;false;plains;1
606;230;145;157;land;false;plains;1
607;249;247;150;land;false;forest;1
608;187;199;164;land;false;forest;1
609;167;213;192;land;false;plains;1
610;102;251;192;land;false;plains;1
611;110;177;229;land;false;plains;1
612;85;242;239;land;false;forest;1
613;104;235;171;land;false;plains;1
614;38;236;244;land;false;sub_urban;1
615;245;226;157;land;false;plains;1
616;98;212;237;land;false;plains;1
617;54;207;244;land;false;plains;1
618;97;237;192;land;false;plains;1
619;189;253;157;land;false;plains;1
620;231;208;225;land;false;plains;1
621;121;212;183;land;false;mountain;1
622;249;253;128;land;false;plains;1
623;124;250;224;land;false;plains;1
624;152;164;228;land;false;plains;1
625;228;250;145;land;false;plains;1
626;155;193;252;land;false;plains;1
627;133;217;200;land;false;forest;1
628;187;187;160;land;false;plains;1
629;229;102;192;land;false;urban;1
630;234;205;169;land;false;plains;1
631;251;230;230;land;true;urban;1
632;165;214;253;land;false;plains;1
633;196;80;237;land;false;plains;1
634;219;140;241;land;true;plains;1
635;220;245;241;land;false;plains;1
636;105;251;178;land;false;forest;1
637;237;249;40;land;false;plains;1
638;129;236;172;land;false;plains;1
639;201;226;212;land;false;plains;1
640;101;172;229;land;false;plains;1
641;209;156;234;land;false;plains;1
642;232;175;234;land;false;plains;1
643;199;194;246;land;false;plains;1
644;234;243;180;land;false;plains;1
645;212;179;152;land;false;plains;1
646;201;217;244;land;false;mountain;1
647;233;147;177;land;false;plains;1
648;245;195;135;land;false;forest;1
649;190;111;250;land;false;forest;1
650;196;159;174;land;false;plains;1
651;229;102;170;land;false;plains;1
652;249;239;157;land;false;plains;1
653;240;242;156;land;false;mountain;1
654;217;230;240;land;false;plains;1
655;221;195;200;land;false;plains;1
656;233;159;198;land;false;plains;1
657;163;253;208;land;false;plains;1
658;195;112;197;land;false;plains;1
659;239;207;178;land;false;plains;1
660;106;197;205;land;false;plains;1
661;227;234;84;land;false;plains;1
662;177;203;250;land;false;plains;1
663;227;123;213;land;false;plains;1
664;124;225;224;land;false;plains;1
665;200;149;157;land;false;mountain;1
666;221;166;152;land;false;plains;1
667;243;182;190;land;false;plains;1
668;249;137;246;land;false;forest;1
669;229;159;224;land;false;plains;1
670;223;167;155;land;false;plains;1
671;137;250;123;land;false;plains;1
672;237;138;191;land;false;plains;1
673;80;240;234;land;false;plains;1
674;227;180;172;land;false;plains;1
675;233;119;160;land;false;forest;1
676;251;200;84;land;false;plains;1
677;126;248;228;land;false;plains;1
678;209;214;171;land;false;forest;1
679;222;84;210;land;false;forest;1
680;195;108;253;land;false;plains;1
681;216;198;157;land;false;plains;1
682;251;106;148;land;false;plains;1
683;96;204;238;land;false;urban;1
684;240;229;168;land;false;plains;1
685;201;128;214;land;false;plains;1
686;246;81;207;land;false;plains;1
687;116;232;156;land;false;plains;1
688;163;121;228;land;false;plains;1
689;189;229;153;land;false;plains;1
690;148;179;240;land;false;plains;1
691;51;233;244;land;false;plains;1
692;208;156;244;land;false;plains;1
693;223;177;128;land;false;plains;1
694;156;219;156;land;false;plains;1
695;147;248;149;land;false;mountain;1
696;111;226;173;land;false;mountain;1
697;48;225;245;land;false;plains;1
698;201;252;98;land;false;plains;1
699;177;201;231;land;false;plains;1
700;242;242;185;land;false;mountain;1
701;200;217;149;land;false;plains;1
702;168;192;189;land;false;plains;1
703;123;214;223;land;false;plains;1
704;244;205;89;land;false;plains;1
705;157;193;169;land;false;plains;1
706;217;83;243;land;false;plains;1
707;203;221;181;land;false;plains;1
708;241;224;220;land;false;mountain;1
709;232;196;99;land;false;plains;1
710;152;173;184;land;false;mountain;1
711;234;219;207;land;false;forest;1
712;232;169;157;land;false;plains;1
713;72;210;224;land;false;plains;1
714;224;241;127;land;false;forest;1
715;199;194;196;land;false;plains;1
716;171;176;214;land;false;plains;1
717;240;244;142;land;false;plains;1
718;156;250;171;land;false;plains;1
719;248;227;38;land;false;mountain;1
720;215;138;151;land;false;urban;1
721;201;182;174;land;false;plains;1
722;166;252;115;land;false;mountain;1
723;246;217;82;land;false;plains;1
724;174;175;183;land;false;plains;1
725;115;226;216;land;false;mountain;1
726;237;205;61;land;false;forest;1
727;220;188;148;land;false;plains;1
728;212;199;202;land;false;plains;1
729;177;166;214;land;false;forest;1
730;214;148;192;land;false;forest;1
731;72;240;249;land;false;mountain;1
732;243;176;116;land;false;plains;1
733;123;217;239;land;false;plains;1
734;127;250;161;land;false;plains;1
735;233;43;241;land;false;plains;1
736;142;163;229;land;false;plains;1
737;236;23;243;land;false;plains;1
738;231;41;245;land;false;plains;1
739;146;219;170;land;true;plains;1
740;201;142;186;land;false;plains;1
741;194;238;151;land;false;plains;1
742;212;192;189;land;false;plains;1
743;251;45;245;land;false;plains;1
744;180;224;224;land;false;plains;1
745;175;213;248;land;false;forest;1
746;249;201;56;land;false;plains;1
747;185;132;195;land;false;plains;1
748;123;213;219;land;false;plains;1
749;196;240;135;land;false;plains;1
750;247;227;83;land;false;plains;1
751;211;142;205;land;false;plains;1
752;236;253;217;land;false;sub_urban;1
753;245;157;122;land;false;plains;1
754;226;243;151;land;false;plains;1
755;113;245;143;land;false;plains;1
756;215;252;69;land;false;plains;1
757;158;175;185;land;false;mountain;1
758;194;175;169;land;false;mountain;1
759;166;212;219;land;false;plains;1
760;67;234;236;land;false;plains;1
761;217;171;164;land;false;plains;1
762;185;152;179;land;false;mountain;1
763;213;253;58;land;false;plains;1
764;191;142;233;land;false;plains;1
765;111;214;179;land;true;marsh;1
766;233;95;184;land;false;mountain;1
767;203;96;220;land;false;mountain;1
768;198;253;97;land;false;plains;1
769;121;148;232;land;false;mountain;1
770;232;212;87;land;false;plains;1
771;212;98;201;land;false;marsh;1
772;248;163;245;land;false;urban;1
773;70;254;194;land;false;plains;1
774;110;197;223;land;false;plains;1
775;147;154;247;land;false;mountain;1
776;214;247;61;land;false;plains;1
777;245;120;188;land;false;plains;1
778;153;227;177;land;false;plains;1
779;247;120;249;land;false;plains;1
780;135;140;247;land;false;forest;1
781;204;238;171;land;false;plains;1
782;116;153;253;land;false;plains;1
783;184;217;195;land;false;plains;1
784;218;228;207;land;false;plains;1
785;209;156;226;land;false;urban;1
786;229;107;234;land;false;plains;1
787;232;147;245;land;false;plains;1
788;89;236;217;land;false;plains;1
789;236;218;169;land;false;plains;1
790;207;209;137;land;false;plains;1
791;174;233;124;land;false;plains;1
792;134;140;254;land;false;plains;1
793;165;247;103;land;true;plains;1
794;212;193;185;land;false;plains;1
795;190;200;180;land;false;plains;1
796;139;167;231;land;false;plains;1
797;174;216;226;land;false;plains;1
798;227;128;229;land;false;forest;1
799;241;239;230;land;false;plains;1
800;221;222;117;land;false;forest;1
801;124;175;227;land;false;plains;1
802;195;160;195;land;false;plains;1
803;229;150;126;land;false;forest;1
804;132;215;157;land;false;plains;1
805;74;222;235;land;false;plains;1
806;223;61;249;land;false;plains;1
807;232;54;246;land;false;plains;1
808;247;163;96;land;true;plains;1
809;169;213;131;land;false;urban;1
810;248;209;115;land;false;plains;1
811;234;173;147;land;false;forest;1
812;175;112;228;land;false;plains;1
813;228;125;219;land;false;plains;1
814;172;177;227;land;true;plains;1
815;154;223;171;land;false;plains;1
